employee_id,shift_id,day,start_dt,end_dt,duration_h,role,required_staff
E014,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E014,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E014,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E014,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E014,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E014,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E014,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E014,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E014,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E014,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E014,D01_TRIAGE_PEAK,2025-11-01,2025-11-01 10:00:00,2025-11-01 18:00:00,8.0,triage,2
E014,D02_TRIAGE_PEAK,2025-11-02,2025-11-02 10:00:00,2025-11-02 18:00:00,8.0,triage,2
E014,D03_TRIAGE_PEAK,2025-11-03,2025-11-03 10:00:00,2025-11-03 18:00:00,8.0,triage,2
E014,D04_TRIAGE_PEAK,2025-11-04,2025-11-04 10:00:00,2025-11-04 18:00:00,8.0,triage,2
E014,D05_TRIAGE_PEAK,2025-11-05,2025-11-05 10:00:00,2025-11-05 18:00:00,8.0,triage,2
E014,D06_TRIAGE_PEAK,2025-11-06,2025-11-06 10:00:00,2025-11-06 18:00:00,8.0,triage,2
E014,D07_TRIAGE_PEAK,2025-11-07,2025-11-07 10:00:00,2025-11-07 18:00:00,8.0,triage,2
E015,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E015,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E015,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E015,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E015,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E015,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E015,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E015,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E015,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E015,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E015,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E015,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E015,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E015,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E015,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E015,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E015,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E015,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E015,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E015,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E015,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E016,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E016,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E016,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E016,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E016,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E016,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E016,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E016,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E016,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E016,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E016,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E016,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E016,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E016,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E017,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E017,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E017,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E017,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E017,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E017,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E017,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E017,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E017,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E017,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E017,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E017,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E017,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E017,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E017,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E017,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E017,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E017,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E017,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E017,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E017,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E018,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E018,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E018,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E018,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E018,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E018,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E018,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E018,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E018,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E018,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E018,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E018,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E018,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E018,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E018,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E018,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E018,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E018,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E018,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E018,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E018,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E019,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E019,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E019,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E019,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E019,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E019,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E019,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E019,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E019,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E019,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E019,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E019,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E019,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E019,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E019,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E019,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E019,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E019,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E019,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E019,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E019,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E020,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E020,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E020,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E020,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E020,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E020,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E020,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E020,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E020,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E020,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E020,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E020,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E020,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E020,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E020,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E020,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E020,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E020,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E020,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E020,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E020,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E021,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E021,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E021,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E021,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E021,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E021,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E021,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E021,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E021,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E021,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E021,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E021,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E021,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E021,D01_TRIAGE_PEAK,2025-11-01,2025-11-01 10:00:00,2025-11-01 18:00:00,8.0,triage,2
E021,D02_TRIAGE_PEAK,2025-11-02,2025-11-02 10:00:00,2025-11-02 18:00:00,8.0,triage,2
E021,D03_TRIAGE_PEAK,2025-11-03,2025-11-03 10:00:00,2025-11-03 18:00:00,8.0,triage,2
E021,D04_TRIAGE_PEAK,2025-11-04,2025-11-04 10:00:00,2025-11-04 18:00:00,8.0,triage,2
E021,D06_TRIAGE_PEAK,2025-11-06,2025-11-06 10:00:00,2025-11-06 18:00:00,8.0,triage,2
E021,D07_TRIAGE_PEAK,2025-11-07,2025-11-07 10:00:00,2025-11-07 18:00:00,8.0,triage,2
E022,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E022,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E022,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E022,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E022,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E022,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E022,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E022,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E022,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E022,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E022,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E022,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E022,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E022,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E022,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E022,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E022,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E022,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E022,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E022,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E023,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E023,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E023,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E023,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E023,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E023,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E023,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E023,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E023,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E023,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E023,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E023,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E023,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E023,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E023,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E023,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E023,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E023,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E023,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E023,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E023,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E024,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E024,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E024,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E024,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E024,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E024,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E024,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E024,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E024,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E024,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E024,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E024,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E024,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E024,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E024,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E024,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E024,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E024,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
E024,D07_NURSE_MORNING,2025-11-07,2025-11-07 06:00:00,2025-11-07 14:00:00,8.0,nurse,6
E024,D07_NURSE_EVENING,2025-11-07,2025-11-07 14:00:00,2025-11-07 22:00:00,8.0,nurse,5
E024,D07_NURSE_NIGHT,2025-11-07,2025-11-07 22:00:00,2025-11-08 06:00:00,8.0,nurse,4
E025,D01_NURSE_MORNING,2025-11-01,2025-11-01 06:00:00,2025-11-01 14:00:00,8.0,nurse,6
E025,D01_NURSE_EVENING,2025-11-01,2025-11-01 14:00:00,2025-11-01 22:00:00,8.0,nurse,5
E025,D01_NURSE_NIGHT,2025-11-01,2025-11-01 22:00:00,2025-11-02 06:00:00,8.0,nurse,4
E025,D02_NURSE_MORNING,2025-11-02,2025-11-02 06:00:00,2025-11-02 14:00:00,8.0,nurse,6
E025,D02_NURSE_EVENING,2025-11-02,2025-11-02 14:00:00,2025-11-02 22:00:00,8.0,nurse,5
E025,D02_NURSE_NIGHT,2025-11-02,2025-11-02 22:00:00,2025-11-03 06:00:00,8.0,nurse,4
E025,D03_NURSE_MORNING,2025-11-03,2025-11-03 06:00:00,2025-11-03 14:00:00,8.0,nurse,6
E025,D03_NURSE_EVENING,2025-11-03,2025-11-03 14:00:00,2025-11-03 22:00:00,8.0,nurse,5
E025,D03_NURSE_NIGHT,2025-11-03,2025-11-03 22:00:00,2025-11-04 06:00:00,8.0,nurse,4
E025,D04_NURSE_MORNING,2025-11-04,2025-11-04 06:00:00,2025-11-04 14:00:00,8.0,nurse,6
E025,D04_NURSE_EVENING,2025-11-04,2025-11-04 14:00:00,2025-11-04 22:00:00,8.0,nurse,5
E025,D04_NURSE_NIGHT,2025-11-04,2025-11-04 22:00:00,2025-11-05 06:00:00,8.0,nurse,4
E025,D05_NURSE_MORNING,2025-11-05,2025-11-05 06:00:00,2025-11-05 14:00:00,8.0,nurse,6
E025,D05_NURSE_EVENING,2025-11-05,2025-11-05 14:00:00,2025-11-05 22:00:00,8.0,nurse,5
E025,D05_NURSE_NIGHT,2025-11-05,2025-11-05 22:00:00,2025-11-06 06:00:00,8.0,nurse,4
E025,D06_NURSE_MORNING,2025-11-06,2025-11-06 06:00:00,2025-11-06 14:00:00,8.0,nurse,6
E025,D06_NURSE_EVENING,2025-11-06,2025-11-06 14:00:00,2025-11-06 22:00:00,8.0,nurse,5
E025,D06_NURSE_NIGHT,2025-11-06,2025-11-06 22:00:00,2025-11-07 06:00:00,8.0,nurse,4
