employee_id,shift_id,day,start_dt,end_dt,duration_h,role,required_staff
E044,S_2025-10-11_radiology_0900_1700,2025-10-11,2025-10-11 09:00:00,2025-10-11 17:00:00,8.0,radiology,1
E044,S_2025-10-12_radiology_0900_1700,2025-10-12,2025-10-12 09:00:00,2025-10-12 17:00:00,8.0,radiology,1
E045,S_2025-10-06_triage_1000_1800,2025-10-06,2025-10-06 10:00:00,2025-10-06 18:00:00,8.0,triage,2
E045,S_2025-10-07_triage_1000_1800,2025-10-07,2025-10-07 10:00:00,2025-10-07 18:00:00,8.0,triage,2
E045,S_2025-10-08_triage_1000_1800,2025-10-08,2025-10-08 10:00:00,2025-10-08 18:00:00,8.0,triage,2
E045,S_2025-10-10_triage_1000_1800,2025-10-10,2025-10-10 10:00:00,2025-10-10 18:00:00,8.0,triage,2
E045,S_2025-10-12_triage_1000_1800,2025-10-12,2025-10-12 10:00:00,2025-10-12 18:00:00,8.0,triage,2
E045,ANCH_2025-10-09_triage_1600_1800,2025-10-09,2025-10-09 16:00:00,2025-10-09 18:00:00,2.0,triage,2
E046,S_2025-10-06_nurse_0800_1600,2025-10-06,2025-10-06 08:00:00,2025-10-06 16:00:00,8.0,nurse,3
E046,S_2025-10-07_nurse_0800_1600,2025-10-07,2025-10-07 08:00:00,2025-10-07 16:00:00,8.0,nurse,3
E046,S_2025-10-09_nurse_0800_1600,2025-10-09,2025-10-09 08:00:00,2025-10-09 16:00:00,8.0,nurse,3
E046,S_2025-10-10_nurse_0800_1600,2025-10-10,2025-10-10 08:00:00,2025-10-10 16:00:00,8.0,nurse,3
E046,S_2025-10-11_nurse_0800_1600,2025-10-11,2025-10-11 08:00:00,2025-10-11 16:00:00,8.0,nurse,2
E046,ANCH_2025-10-12_nurse_1600_1800,2025-10-12,2025-10-12 16:00:00,2025-10-12 18:00:00,2.0,nurse,2
E047,S_2025-10-06_nurse_0800_1600,2025-10-06,2025-10-06 08:00:00,2025-10-06 16:00:00,8.0,nurse,3
E047,S_2025-10-08_nurse_0800_1600,2025-10-08,2025-10-08 08:00:00,2025-10-08 16:00:00,8.0,nurse,3
E047,S_2025-10-09_nurse_1000_1400,2025-10-09,2025-10-09 10:00:00,2025-10-09 14:00:00,4.0,nurse,2
E047,S_2025-10-12_nurse_0800_1600,2025-10-12,2025-10-12 08:00:00,2025-10-12 16:00:00,8.0,nurse,2
E047,S_2025-10-10_icu_nurse_0800_1600,2025-10-10,2025-10-10 08:00:00,2025-10-10 16:00:00,8.0,icu_nurse,2
E048,S_2025-10-12_triage_1000_1800,2025-10-12,2025-10-12 10:00:00,2025-10-12 18:00:00,8.0,triage,2
E048,S_2025-10-06_receptionist_0800_1600,2025-10-06,2025-10-06 08:00:00,2025-10-06 16:00:00,8.0,receptionist,1
E048,S_2025-10-07_receptionist_0800_1600,2025-10-07,2025-10-07 08:00:00,2025-10-07 16:00:00,8.0,receptionist,1
E048,S_2025-10-08_receptionist_0800_1600,2025-10-08,2025-10-08 08:00:00,2025-10-08 16:00:00,8.0,receptionist,1
E048,ANCH_2025-10-10_receptionist_0800_1200,2025-10-10,2025-10-10 08:00:00,2025-10-10 12:00:00,4.0,receptionist,1
E049,S_2025-10-08_nurse_0800_1600,2025-10-08,2025-10-08 08:00:00,2025-10-08 16:00:00,8.0,nurse,3
E049,S_2025-10-10_nurse_0800_1600,2025-10-10,2025-10-10 08:00:00,2025-10-10 16:00:00,8.0,nurse,3
E049,S_2025-10-11_nurse_1600_2200,2025-10-11,2025-10-11 16:00:00,2025-10-11 22:00:00,6.0,nurse,2
E049,S_2025-10-07_triage_1000_1800,2025-10-07,2025-10-07 10:00:00,2025-10-07 18:00:00,8.0,triage,2
E049,S_2025-10-12_triage_1000_1800,2025-10-12,2025-10-12 10:00:00,2025-10-12 18:00:00,8.0,triage,2
E050,S_2025-10-06_triage_1000_1800,2025-10-06,2025-10-06 10:00:00,2025-10-06 18:00:00,8.0,triage,2
E050,S_2025-10-07_triage_1000_1800,2025-10-07,2025-10-07 10:00:00,2025-10-07 18:00:00,8.0,triage,2
E050,S_2025-10-09_triage_1000_1800,2025-10-09,2025-10-09 10:00:00,2025-10-09 18:00:00,8.0,triage,2
E050,S_2025-10-10_triage_1000_1800,2025-10-10,2025-10-10 10:00:00,2025-10-10 18:00:00,8.0,triage,2
E050,S_2025-10-11_triage_1000_1800,2025-10-11,2025-10-11 10:00:00,2025-10-11 18:00:00,8.0,triage,2
E050,ANCH_2025-10-08_triage_1200_1400,2025-10-08,2025-10-08 12:00:00,2025-10-08 14:00:00,2.0,triage,2
E050,ANCH_2025-10-12_triage_1600_1800,2025-10-12,2025-10-12 16:00:00,2025-10-12 18:00:00,2.0,triage,2
